sample_id,ABCB1,ABL1,AKT1,AKT2,APC,AR,AREG,ATM,BCL2,BCL2A1,BCL2L1,BCL3,BCL6,BCR,BIRC2,BIRC5,BLM,BMI1,BRAF,BRCA1,BRCA2,CASP2,CASP10,CAV1,CCNA2,CCND1,CCND2,CCND3,CCNE1,CD34,CD44,CDC25B,CDC25C,CDH1,CDH11,CDK2,CDK4,CDK6,CDKN1A,CDKN2A,CDKN2B,CDKN2C,CEBPA,CHEK1,CLTC,COL1A1,CSF1R,CSF3,CSF3R,CSK,CTNNB1,CXCL9,CYP1A1,DAP3,DAPK1,DEK,DLC1,E2F1,E2F3,EGF,EGFR,EGR1,EPS8,ERBB2,ERBB3,ERBB4,ERCC2,ERCC4,ESR1,ETS1,ETS2,ETV1,ETV6,FANCG,FAS,FAT1,FGF1,FGF2,FGFR1,FGFR2,FGFR3,FGFR4,FGR,FLT1,FLT3,FOLR1,FOS,FOSL2,FRZB,FYN,GADD45A,GAPDH,GAS1,GATA1,GNAS,GRB7,GUSB,HCK,HDAC1,HIF1A,HMMR,HPRT1,HRAS,HSP90AB1,IFNGR1,IGF1,IGFBP2,IGFBP3,IGFBP6,IL1A,IL1B,IL4,IL6,IRF1,ITGB1,JUN,JUNB,KDR,KIT,KRAS,L1CAM,LAMB1,LCK,LIF,LMO1,LMO2,LYN,MAP3K8,MAPK10,MCL1,MET,MLH1,MMP1,MMP2,MMP3,MMP9,MMP14,MPL,MSH2,MSH6,MST1R,MTA1,MUC1,MYB,MYBL2,MYC,MYCN,NF1,NGFR,NOTCH1,NPM1,NQO1,NRAS,NTRK1,NTRK2,NTRK3,NUMA1,OGG1,PCNA,PCTK1,PDGFA,PDGFRA,PDGFRB,PGK1,PIK3CA,PIM1,PLA2G2A,PLAT,PLAUR,PLG,PML,PPARG,PRKAR1A,PTEN,PTGS2,PTHLH,PTK7,PTPN11,PTPRG,RAD54L,RAF1,RARA,RB1,REL,RET,RRM1,S100A4,SERPINE1,SFPQ,SIAH1,SOD1,SPI1,SPP1,STAT1,STAT3,SYK,TAL1,TEK,TERT,TFDP1,TFE3,TFRC,TGFA,TGFB1,TGFBI,TGFBR2,TGFBR3,THPO,TIMP1,TIMP2,TIMP3,TNF,TNFRSF1B,TNFRSF10B,TNFSF10,TOP1,TOP2A,TP53,TPR,TUBB,TYMS,TYRO3,WEE1,WFDC2,WNT1,WNT10B,WT1,XPC,XRCC5,YES1,YY1
TCGA-EW-A1P8-01,14.6953,2441.22,3794.27,3411.47,463.799,64.1577,11.828,720.43,240.143,108.961,1048.03,1785.66,441.577,2279.93,2204.3,984.928,407.168,1368.68,402.867,521.147,269.892,2003.94,133.333,885.663,1143.3,6349.46,296.416,1915.05,481.362,681.004,3920.07,1911.11,187.814,6508.24,664.158,1301.79,3875.63,1327.24,741.936,552.33,184.588,509.677,272.76,1008.96,7392.83,52683.9,3606.81,1.0753,286.38,2315.41,9148.37,453.763,1.0753,2880.29,1267.38,6474.19,307.168,806.81,1503.58,12.5448,400.717,3717.2,2191.04,3336.92,2738.35,4.3011,729.391,319.355,266.667,1434.41,850.538,43.7276,6970.25,466.308,538.351,4927.96,68.1004,42.4516,1712.9,427.24,28.6738,245.161,327.957,606.81,4.3011,1923.3,4993.55,1467.74,110.036,527.599,229.749,147437.0,1032.62,0.0,23260.6,394.265,1664.16,909.319,2198.57,2516.85,559.104,1283.15,345.52,43887.8,3394.98,126.165,2110.39,15222.9,58.7814,16.4875,805.735,0.0,104.301,1099.19,10871.7,3397.13,2314.7,454.839,10029.0,2840.5,1127.96,1911.47,308.961,158.781,0.7168,281.362,1531.9,102.15,76.7025,20742.7,3222.94,534.767,173.118,5544.44,157.706,1773.12,10452.3,30.1075,2500.36,4325.09,372.401,1033.33,2532.97,87.4552,4501.08,4868.46,14.6953,1004.66,125.448,1998.21,9054.84,505.376,2766.31,2.8674,166.667,46.595,7065.22,441.219,3521.51,70.8889,194.265,1659.46,1739.43,15743.4,589.964,806.452,276.344,594.624,1354.84,0.0,1786.74,120.788,2495.34,365.591,55.5556,25.8065,7653.76,2898.57,164.875,640.143,4224.73,1131.18,691.039,50.5376,60.9319,2303.58,1615.05,908.602,5672.73,437.344,4401.79,967.384,32729.7,4145.52,5660.22,1430.82,9.6774,55.1971,2.1505,2848.39,1763.8,5868.82,236.201,732.616,8560.93,1331.18,126.165,1.4337,3533.69,6535.84,5293.55,162.007,1210.04,940.143,2926.52,2225.81,3572.04,4563.08,4671.44,42578.9,928.918,251.613,878.495,687.814,1.4337,6.81,286.022,879.928,6623.66,1708.6,1387.1
TCGA-EW-A1PB-01,17.7496,1203.42,3455.36,2492.69,327.884,1.9363,5.809,520.87,252.69,248.494,3280.45,1523.88,2390.71,1782.38,906.198,1072.32,161.36,1273.67,206.541,55.5079,168.137,1811.75,284.962,1319.6,757.557,4269.59,456.326,1951.49,1073.69,447.613,9751.63,10705.6,153.295,4459.35,226.227,764.201,2225.8,1740.75,1833.37,1529.37,1506.46,1022.7,549.592,273.667,5461.39,13799.5,4559.71,0.0,635.113,2750.22,5455.89,13891.8,0.3227,4171.48,1297.98,2505.28,73.9029,900.067,474.399,5.4862,647.373,501.83,88.4253,3181.05,2515.93,0.0,357.903,147.16,70.353,2367.47,785.501,65.1895,1905.02,296.257,1118.13,1860.16,11.9406,101.944,3113.28,320.138,18.7178,267.858,441.804,516.675,7.4226,69.3848,606.068,2762.16,50.3443,448.904,1129.84,105784.0,1054.0,0.3227,33420.6,281.412,1651.36,3274.32,4003.99,1550.67,577.947,1162.76,1409.32,27784.6,4120.49,26.1403,88.4253,2333.59,81.0028,1.2909,268.503,0.3227,44.5354,8308.66,6246.57,933.629,2529.16,281.735,175.882,551.529,23.2359,448.581,544.429,15.8133,1.2909,469.235,1805.62,304.002,15.4906,10119.9,183.628,649.313,17.4269,849.077,3.2272,2725.69,5650.51,9.3589,1172.12,1956.97,973.324,1031.09,8279.39,40.6627,2404.27,3497.64,3.2272,771.624,3.8726,935.888,21773.0,1880.81,2080.25,3.5499,1845.96,0.6454,7313.41,306.261,3843.27,78.4178,143.933,134.526,558.306,12999.2,468.912,889.094,2102.2,69.7076,1534.21,0.0,5768.3,154.26,2259.69,410.823,8.3907,7.7453,1786.9,1557.12,180.723,586.705,1974.01,1180.83,1044.65,45.8263,54.217,2372.32,2809.92,242.685,6487.75,300.323,3860.06,1971.5,10395.8,17699.9,5540.78,809.382,6.7771,24.8495,15.8133,4895.34,3397.28,3076.81,201.055,1449.34,16996.7,1821.11,383.069,1.6136,6967.21,3013.24,838.75,139.092,2264.2,1416.74,11731.8,2496.56,2479.78,2338.75,3692.55,23687.0,1397.71,613.168,498.28,10326.1,2.9045,5.4862,3.2272,527.97,4245.06,2475.91,1257.64
TCGA-EW-A1PH-01,17.6513,2192.72,2136.17,12095.1,494.236,6.8444,134.006,512.248,145.173,63.0403,2320.24,271.614,599.424,1320.24,2650.58,1037.32,311.599,3664.26,242.075,505.043,296.47,1540.35,77.4496,599.784,1071.54,4689.17,215.418,1673.99,1704.97,480.908,2313.4,1400.58,216.499,10189.8,1455.33,1342.22,3088.98,1558.72,822.406,951.009,672.55,695.605,474.424,488.833,16046.8,30861.7,429.395,0.0,348.343,780.259,21982.7,711.095,10.4467,4302.23,2087.9,6278.46,557.637,520.893,1370.32,3.9625,1020.89,6536.02,446.686,6272.33,4110.23,3.6023,210.155,289.986,20.1729,1721.54,2212.9,112.392,1685.88,596.902,202.81,3867.44,55.8357,271.29,5411.38,1513.33,375.36,251.081,65.562,391.571,3.2421,696.326,3117.07,1390.85,452.45,869.596,214.697,49919.3,728.746,0.0,37013.3,851.945,2341.5,133.285,2410.66,2622.84,650.209,664.265,668.228,67523.1,2179.03,149.496,710.375,4245.68,93.6599,2.8818,148.775,0.7205,50.4323,687.662,17362.8,3173.99,1528.82,507.565,2532.78,1707.85,29.8991,4854.11,113.112,645.173,1.0807,206.772,889.409,227.305,16.2104,11935.2,782.781,922.911,393.012,4542.87,500.721,662.824,7734.87,8.2853,1444.52,2680.12,175.792,834.294,646.254,131.124,2163.9,2650.94,494.236,1024.86,43.2277,2808.0,18014.4,706.052,3215.78,10.8069,532.421,10.8069,4098.99,314.121,2235.23,50.9582,296.83,4078.65,1129.32,10902.7,937.68,1809.44,72.0461,418.948,753.602,0.0,1386.17,476.225,4637.25,1723.34,1398.05,31.3401,6499.64,2583.57,679.755,231.628,3122.48,322.406,1083.57,59.7983,25.2161,2089.34,940.562,393.732,6747.71,658.952,4175.79,155.98,3502.16,20087.2,5007.2,820.605,26.2968,86.0951,3.6023,1579.25,734.51,2373.56,3193.44,453.53,3650.22,1256.84,368.876,3.9625,2002.16,11596.9,3488.47,18.3718,435.519,358.429,2791.79,3205.69,4238.11,699.207,4737.29,44945.2,929.78,185.879,1460.37,69.1643,1.0807,97.2622,52.2334,693.804,7530.26,4158.5,1808.36
TCGA-EW-A6SB-01,23.8095,990.601,3318.3,2894.11,178.571,5.0125,20.0501,800.125,1027.57,514.411,2343.99,2924.81,2578.32,1833.96,2161.65,659.211,309.524,1734.22,134.085,250.627,153.509,1092.11,657.895,562.03,785.633,3836.78,1557.64,3701.75,390.977,427.945,8234.34,1526.94,111.529,7520.05,135.965,775.689,5482.46,2520.05,984.962,40.7268,6.2657,330.2,677.318,495.614,4871.55,8882.83,1030.7,11.2782,189.223,2611.53,6859.0,5571.43,0.6266,6763.16,943.609,2892.86,69.5489,517.544,723.684,2.5063,130.326,688.596,1656.02,3031.95,2973.06,2.5063,426.692,159.774,65.1629,2746.24,447.368,42.6065,6708.65,497.494,1310.15,3023.81,9.3985,241.184,545.739,783.835,8.7719,268.797,241.855,293.233,38.2206,539.474,250.627,941.103,52.005,578.321,780.702,108202.0,295.113,0.6266,27690.5,546.992,1978.07,2907.27,4954.26,1570.8,372.143,1229.32,1085.21,39564.5,1580.2,64.5363,120.301,1033.21,31.3283,2.5063,232.456,0.0,38.2206,3271.21,8462.41,2004.39,2456.77,202.381,1074.56,1558.9,109.023,439.223,779.449,19.4236,1.2531,193.609,2048.87,323.308,1.8797,10039.5,377.82,655.389,209.9,3600.25,5.6391,2676.07,3778.2,42.6065,1027.57,1625.94,407.268,1334.59,2235.59,276.316,1999.37,3488.1,23.8095,300.125,22.5564,1132.21,14446.1,1129.07,1740.6,5.6391,260.652,42.6065,6244.74,409.148,3416.67,163.534,87.7193,187.876,407.895,8115.91,146.617,1937.97,0.0,167.293,756.892,0.0,2040.73,45.7393,2113.41,2000.63,56.391,20.0501,4832.71,2018.17,156.642,362.782,1854.01,424.812,923.559,31.9549,313.91,1567.04,3627.82,105.89,6823.4,667.105,3837.09,1189.22,483.083,12889.1,4879.07,959.273,11.9048,42.6065,11.2782,2716.17,699.875,2385.34,392.231,809.524,1353.38,525.063,182.331,0.6266,2361.53,1481.83,1174.81,765.664,1614.04,418.546,1647.87,2491.23,1509.4,3709.9,3542.42,28734.3,1744.61,139.098,982.456,670.426,5.0125,43.2331,4.386,731.83,6246.24,2291.98,1405.39
TCGA-GM-A2DF-01,13.0522,1014.06,4105.42,1481.43,380.522,5.5221,17.5703,729.418,234.438,391.566,1367.47,857.932,866.968,2147.59,1372.49,915.447,352.912,652.299,160.141,110.442,87.8514,1677.21,439.759,1253.01,558.308,768.379,1090.86,1551.71,1576.31,1077.81,20626.0,1364.46,99.9096,8385.54,1627.51,744.478,2825.8,472.39,1375.5,1512.55,325.803,1148.59,777.61,214.859,8967.37,61294.7,1746.49,2.51,673.695,2511.55,4727.91,2362.45,1.506,3491.97,778.615,5682.73,1147.09,367.47,1691.27,11.5462,217.369,4717.37,373.494,2805.72,4789.16,10.0402,273.333,214.357,44.1767,4046.69,2484.44,160.643,1948.29,679.719,171.185,2555.72,184.237,158.7,1858.94,701.807,410.643,177.711,374.498,520.582,26.6064,141.064,9735.44,1162.15,145.08,847.892,353.414,65684.2,553.213,0.0,56532.6,435.743,2920.68,617.47,4204.82,2685.24,591.827,1635.54,781.125,52205.8,1397.09,603.414,3749.5,5441.27,156.125,6.5261,177.711,0.0,179.739,1245.42,11980.9,6453.31,3179.22,670.181,57.7309,1020.58,3406.12,5048.19,260.04,248.494,13.5542,325.803,2022.09,710.341,59.739,8979.42,2122.49,512.048,1641.57,7776.61,366.968,4589.36,11804.7,20.0803,1185.74,2002.01,682.229,1505.02,4685.24,233.936,2402.61,1765.06,232.43,942.771,277.61,2181.22,18827.3,159.137,2066.27,5.0201,232.43,9.0361,6228.1,397.088,2588.86,86.5914,489.96,1418.24,2852.41,5941.27,484.438,3041.67,156.626,1000.0,1521.59,0.0,2789.66,225.904,3115.96,1515.06,62.249,59.739,5138.55,2824.8,151.104,369.478,2669.68,1013.55,505.522,30.1205,58.2329,968.374,2674.7,2228.92,5426.34,640.813,7373.49,1249.5,4297.69,3471.39,4293.67,773.594,36.1446,216.365,3.012,24336.3,1307.73,6487.45,182.229,1000.5,2567.77,1191.27,394.076,12.5502,10185.7,11971.4,8237.45,143.574,1183.23,1408.63,667.671,2199.3,2730.92,536.647,2649.86,39634.0,1518.89,457.329,809.739,106.928,0.0,71.2851,83.3333,953.815,4728.41,1943.27,1678.21
TCGA-GM-A3XL-01,23.8837,2245.41,3883.0,3965.39,443.752,1.0384,28.3835,389.062,226.376,191.416,1757.36,1419.52,990.308,3532.36,1246.8,2227.77,250.26,808.785,299.758,22.8453,264.798,880.235,119.072,225.338,2511.81,1191.03,307.027,2038.42,890.62,318.795,5745.93,3779.85,321.596,6269.64,198.685,1581.52,6931.12,183.108,778.47,2917.96,1139.15,924.541,2797.85,401.869,7953.96,15090.0,789.547,0.6923,422.638,2843.2,5932.15,2771.2,2.0768,6159.22,397.023,3903.08,206.3,2034.61,566.286,16.2686,240.221,1591.55,531.672,2364.14,1823.81,4.846,381.793,180.339,167.532,1964.69,1216.34,50.8827,3442.02,1496.37,65.7667,1664.94,28.0374,30.1281,264.451,33.2295,13.4995,468.674,371.063,388.024,37.7293,217.722,1419.87,1749.05,21.8069,385.947,720.318,115254.0,188.993,0.0,24531.7,404.292,2067.15,592.246,3405.68,2537.56,836.905,1028.73,1954.66,55737.3,2688.82,16.2686,198.685,1475.25,74.7664,1.0384,7.6151,0.0,5.1921,3818.75,6549.32,1682.59,2332.99,198.339,264.798,1167.19,13.4995,731.395,258.567,136.379,4.4998,115.611,592.593,167.532,11.7688,11688.8,91.7272,916.58,1187.26,1547.94,7.6151,1382.14,3194.18,4.1537,1297.68,3240.22,418.138,1224.99,8092.42,303.219,6416.75,6172.03,2.423,913.811,482.866,1276.91,16305.3,2680.51,1283.49,6.9228,740.395,12.8072,6933.88,628.937,5296.64,105.386,87.5736,142.219,526.48,15115.3,301.142,606.784,2.423,109.727,738.318,0.0,3676.36,342.333,4370.72,287.989,25.2683,26.3067,4576.67,1699.9,16.9609,1024.92,3840.08,719.626,132.572,29.4219,162.34,5155.42,1321.56,793.008,6716.6,482.776,7193.84,599.861,12077.9,18420.9,6683.97,1077.19,1.3846,14.5379,98.3039,4466.25,2585.67,4834.54,646.591,455.175,2558.32,631.014,966.424,0.6923,3225.34,2003.46,1493.94,32.1911,931.81,982.347,1692.63,2508.48,3618.55,3557.29,3219.94,20384.2,2342.92,284.874,1719.97,2802.35,1.0384,86.5351,3.8075,1262.72,7231.91,2658.36,876.082
TCGA-HN-A2NL-01,24.1846,1075.36,3735.67,1844.5,324.278,2.0438,47.3474,870.987,938.431,633.228,1518.18,284.425,1034.49,1238.18,1544.07,2144.35,407.392,1119.42,100.145,567.828,138.295,2422.89,93.3322,471.43,991.477,192.271,324.278,1202.42,619.944,645.491,20339.3,2647.7,310.994,2044.79,564.081,1944.65,7964.23,2715.15,681.938,1183.68,107.979,2545.86,533.765,860.087,9616.62,24467.3,650.6,0.0,58.2475,1421.78,6396.98,2308.44,1.0219,3482.24,2249.17,8544.32,579.75,1608.45,1006.22,375.713,303.837,1715.75,476.539,643.447,2615.69,27.2503,431.236,122.967,70.1695,2028.1,1513.07,105.595,3238.01,746.998,97.0791,5093.42,48.0286,420.513,3810.61,4892.45,42.5786,49.0505,90.6072,255.131,25.2065,8.8563,496.977,334.497,76.3008,1512.73,341.31,153348.0,789.577,0.3406,49235.1,144.427,3221.66,259.218,3608.62,1332.88,442.108,625.735,1578.13,45490.2,815.805,118.198,771.524,1167.67,73.2351,0.3406,16.3502,0.0,10.5595,913.089,3847.4,1197.31,850.549,307.928,428.851,617.559,9.197,5222.17,284.765,141.361,0.3406,112.407,501.746,57.5662,25.5471,4498.68,562.037,643.447,491.186,1943.29,39.8535,1980.07,5124.41,15.6689,2211.7,4632.21,185.643,2290.05,66.7632,3963.21,2556.08,5960.32,644.128,1138.72,60.9725,2177.3,14203.9,90.6072,1728.69,3.4063,328.707,685.685,13994.0,294.984,2946.44,132.304,382.866,462.822,1019.84,7031.93,270.459,2296.86,4.4282,120.582,229.243,0.0,1364.9,49.0505,4751.77,1017.46,8.8563,146.13,7122.88,3574.21,67.1038,718.045,1668.3,426.467,709.529,34.0628,5.4501,5079.79,546.027,93.6728,8544.37,444.486,5804.99,331.772,386.613,6149.02,3467.94,977.944,69.1476,45.9848,132.164,9392.49,1267.14,2325.13,198.927,405.688,805.246,793.664,990.888,1.3625,1958.27,4478.24,2508.39,21.8002,612.109,1030.74,589.287,2734.22,6311.16,502.427,4171.79,48870.0,7120.59,266.372,2547.56,1427.57,1.7031,3.7469,21.4596,877.459,7125.27,2659.63,880.525
TCGA-LL-A5YP-01,29.3852,2574.14,3220.16,5481.01,338.608,7.2333,202.984,438.969,188.065,95.3888,2061.03,1842.22,735.081,3227.85,1141.95,1381.54,433.996,1325.95,202.532,311.031,130.651,1609.4,143.761,1535.26,914.466,1233.99,387.884,1356.69,398.282,1234.63,13174.1,1042.04,113.924,5668.17,3196.65,827.306,3151.45,743.219,2204.34,2832.73,419.53,529.385,271.7,685.353,8580.47,237872.0,2165.46,0.9042,146.926,1825.5,12564.2,638.336,0.9042,4061.48,584.539,4558.77,1214.29,1209.76,834.087,107.143,177.211,8506.78,657.324,3076.85,1805.61,3.1646,671.79,236.438,33.906,3794.3,1558.32,219.259,1646.02,473.327,254.069,3963.38,388.788,65.1899,2084.09,599.005,106.239,416.817,205.696,619.349,6.7812,278.933,5574.14,1766.27,121.157,1360.31,491.411,62274.4,1483.27,0.4521,46383.8,528.029,2002.26,533.906,3599.91,3874.32,254.521,1057.41,649.638,33984.2,1907.78,373.87,2348.1,2431.74,228.752,5.425,155.063,0.0,266.727,857.979,22945.3,4876.13,5517.63,620.253,1852.17,853.074,149.186,5122.97,271.248,1581.37,66.9078,361.664,1259.49,263.562,15.3707,16746.8,1422.24,774.864,3018.99,28401.0,1754.97,1662.3,22354.4,11.302,1274.41,2131.1,269.439,1646.47,740.958,49.7288,2493.22,3744.57,88.1555,485.534,323.689,3040.24,6194.85,381.555,1941.23,9.4937,220.163,116.184,3840.18,717.798,2007.23,136.035,429.476,1731.22,6986.89,7433.54,411.392,2022.15,421.338,3463.38,3613.02,0.0,1607.59,139.693,6823.24,1340.42,188.969,96.745,6006.33,2320.07,773.947,280.289,5215.19,1576.4,443.038,38.8788,6.7812,1201.63,2152.8,5824.59,5687.36,661.465,3670.89,758.137,4882.01,2840.42,5542.95,915.461,38.8788,216.094,0.4521,2681.28,1782.55,2870.25,114.376,1677.67,4388.79,3489.15,399.638,16.7269,6686.26,19542.0,18657.3,68.264,1259.04,727.848,1495.93,1559.67,2993.67,2957.05,2589.09,24430.4,1657.19,253.165,905.515,99.0054,0.4521,2.7125,58.3183,1377.94,6099.91,2322.78,1257.69
TCGA-LL-A6FR-01,1.2455,604.079,2507.86,8508.17,170.637,0.6228,181.224,140.744,108.361,118.325,1378.17,608.438,802.117,3408.38,656.391,2701.07,359.956,732.156,66.0128,256.578,8.7187,1106.65,36.743,896.154,369.97,2753.18,354.974,1313.4,556.749,563.6,7087.65,1677.1,162.541,5440.45,1200.68,285.225,3154.29,546.162,2861.59,3268.25,1404.95,958.431,1759.93,179.355,6026.47,234314.0,789.662,1.2455,137.008,3334.27,12727.4,0.0,0.0,3838.08,368.675,5375.06,451.502,1556.9,357.465,42.9706,120.816,1375.06,181.224,8075.98,2952.51,0.0,485.156,112.097,69.7493,533.707,689.398,126.421,1691.42,607.816,92.1688,1039.39,656.391,23.3349,1927.45,699.362,494.473,107.115,91.546,325.082,0.6228,2260.0,600.965,1462.25,225.44,594.738,545.539,170612.0,751.674,0.6228,29874.5,1821.58,3287.56,272.77,3123.15,934.143,72.8631,1072.4,1701.39,40219.8,836.992,31.1381,632.103,3590.22,1206.91,3.1138,73.4859,0.0,18.6829,356.843,10950.0,2362.14,2457.42,103.379,529.97,348.124,315.118,1865.17,100.887,137.008,344.387,157.559,598.474,145.726,14.9463,11215.3,1175.77,338.16,66.0128,19023.5,66.6355,8607.19,22506.6,32.3836,605.947,2107.43,257.823,1023.82,25060.6,833.255,1412.42,1073.64,80.3363,396.077,56.6713,1951.11,7808.19,1591.78,1302.82,4.3593,136.385,0.0,5119.36,500.701,3661.84,274.046,373.657,993.747,3655.61,13393.7,260.937,3607.04,0.0,666.355,2311.07,0.6228,3583.37,51.6892,2116.15,1167.06,165.655,94.6598,6909.54,820.178,70.3721,320.722,2047.64,643.936,89.6777,6.8504,33.0064,1314.03,37905.0,686.284,6767.28,586.262,6296.12,467.072,10230.1,2582.59,4134.52,642.69,11.8325,13.078,29.8926,1188.23,2220.77,2753.23,413.514,1354.51,11101.4,523.12,81.5818,19.9284,17784.2,18502.3,21192.0,50.4437,328.818,314.495,3797.6,448.389,1280.4,1880.74,2286.9,47174.2,1432.49,201.152,604.079,173.128,0.0,23.0422,1.2455,432.197,5537.6,1886.35,703.098
TCGA-LL-A73Y-01,75.6157,1998.0,2839.23,3825.5,864.491,35.2631,49.8046,1420.34,644.915,101.427,2565.48,1005.54,3298.37,1057.53,1943.83,435.947,141.416,1109.48,129.419,215.578,177.043,905.208,184.313,1128.42,435.056,9033.15,1001.18,1826.41,143.234,1890.03,6317.55,1124.42,80.3454,2979.91,6098.34,627.465,1727.53,1292.74,1205.85,89.0666,257.021,449.332,313.005,200.309,21401.1,160916.0,1099.34,0.0,86.5219,1531.58,30589.9,1437.06,0.7271,2482.6,667.091,4193.4,1860.58,273.017,829.592,1.4541,956.067,19944.4,602.018,3893.12,4626.37,369.354,637.557,231.21,47.6234,5124.06,2092.88,272.289,2091.07,245.024,285.377,10232.5,995.001,2772.45,2452.06,1094.97,4355.9,69.4356,440.244,1745.34,63.2555,842.679,20345.0,2093.25,297.01,950.65,540.216,67122.8,1163.68,0.0,26575.3,743.434,1090.61,371.171,2049.26,2154.32,138.871,391.166,799.418,34259.0,2097.25,514.405,914.66,2122.33,145.415,3.6354,37.4443,0.0,20.9288,568.863,11993.5,17916.9,9393.07,2028.54,951.377,883.395,28.3559,5899.48,392.62,214.487,0.7271,329.001,1227.3,186.858,45.8057,18298.6,483.868,571.481,357.721,15582.7,125.42,12619.8,18924.3,24.357,559.847,1025.9,210.852,905.571,4000.36,85.0677,673.635,1421.07,9.452,1817.32,204.672,3933.11,6736.71,248.66,2178.68,15.6321,637.281,151.595,6656.38,298.101,1203.31,221.947,589.294,1691.49,7624.1,6493.5,607.834,1216.76,79.9782,1210.22,1532.31,0.0,1493.05,111.242,11136.6,1685.36,1748.25,54.167,4957.92,3240.57,807.053,98.155,1881.31,800.509,1345.45,135.599,46.1692,2076.89,1882.76,3454.33,4927.78,932.106,3653.19,558.757,4511.13,5547.21,5449.79,951.013,108.334,392.62,17.8133,2017.27,1109.52,2863.58,2314.28,1715.17,2920.66,2197.58,1244.75,3.2718,5386.17,20065.4,33736.3,52.3494,1091.7,865.946,839.044,1672.63,2137.6,590.748,4455.07,13884.9,419.791,110.515,1146.6,1892.57,0.0,13.8144,51.6223,874.67,10385.2,1215.67,1295.65
TCGA-LL-A8F5-01,14.1658,1042.5,10315.8,3361.49,388.772,1.0493,45.6453,338.405,118.048,89.7167,2161.59,3410.28,2402.41,1930.22,653.2,2366.91,190.451,682.13,299.58,302.204,69.255,1131.69,354.145,3406.09,1036.65,1777.54,944.911,2865.16,525.184,1025.71,9987.41,2033.05,290.157,7106.51,771.249,2052.47,3971.67,177.859,2772.82,4863.59,1707.77,2816.89,440.714,375.131,7274.4,69137.5,664.743,21.511,81.3221,1748.16,5574.49,1258.13,0.5247,3090.77,301.679,3072.93,280.692,2438.61,409.234,19.4124,572.403,5188.35,279.119,2720.88,448.059,12.5918,811.123,206.716,320.567,2378.28,483.211,203.568,1784.37,1349.42,596.013,2409.76,133.263,1542.56,2057.71,647.954,168.416,321.091,136.411,1233.47,14.6905,41.9727,4121.2,1851.52,1527.28,416.579,1206.19,299188.0,564.008,0.5247,36235.6,269.15,1972.72,322.665,2451.21,1793.81,794.265,1862.54,908.709,24881.4,1160.55,38.3001,599.16,11670.5,467.996,5.7712,111.752,0.0,39.8741,2555.5,13142.2,6812.17,7623.82,634.837,54.5645,549.318,197.796,3529.91,224.029,1073.45,29.9056,185.729,530.955,295.383,30.9549,6264.43,746.59,608.604,127.492,3576.6,76.6002,19323.2,10039.3,10.4932,1518.36,3152.68,443.861,3486.36,9903.99,67.1563,2649.0,3575.03,38.8248,611.752,30.4302,1263.38,16284.9,4125.39,1234.0,9.9685,1063.48,17.8384,3057.05,581.322,3719.31,350.194,649.528,196.852,2584.99,31798.0,375.656,2026.23,26.7576,500.0,2450.68,0.5247,1927.6,76.6002,4122.25,1043.55,379.328,25.1836,3759.71,1167.37,104.932,602.833,3484.26,1868.31,164.743,17.3137,214.061,2842.6,1513.12,374.606,5449.62,642.413,7098.64,532.529,5792.23,7187.83,7784.37,513.116,27.2823,39.3494,4.1973,2222.46,1449.63,2556.66,499.475,1533.58,16662.6,711.438,288.038,14.6905,12737.1,9162.12,6003.67,28.8562,1018.89,538.3,1221.41,1471.14,2265.48,2304.83,1915.9,23854.7,1838.73,429.696,1182.58,7653.73,4.1973,37.7754,231.899,862.015,5704.09,1075.55,2522.04
